AccX_entropy,AccX_complexity,AccX_fisher,AccX_shannon,Class,AccY_entropy,AccY_complexity,AccY_fisher,AccY_shannon,AccZ_entropy,AccZ_complexity,AccZ_fisher,AccZ_shannon,GyroX_entropy,GyroX_complexity,GyroX_fisher,GyroX_shannon,GyroY_entropy,GyroY_complexity,GyroY_fisher,GyroY_shannon,GyroZ_entropy,GyroZ_complexity,GyroZ_fisher,GyroZ_shannon,Timestamp_entropy,Timestamp_complexity,Timestamp_fisher,Timestamp_shannon
0.9446861069858279,0.07254194236126127,0.08668978642667143,0.9446861069858279,NORMAL,0.9773017237873179,0.030062596657429868,0.0469436580869081,0.9773017237873179,0.9555817343214371,0.06181438106265451,0.08039219662776756,0.9555817343214371,0.9782052048077343,0.028823599324603783,0.03958123856712175,0.9782052048077343,0.9791541533692312,0.027619971340654626,0.03353301353223751,0.9791541533692312,0.933716999091313,0.08422634782223222,0.10291288710141021,0.933716999091313,-0.0,-0.0,1.0,0.0
0.9442357776958392,0.07300945205615507,0.08806236677811492,0.9442357776958392,NORMAL,0.9752878653356777,0.032210269981128296,0.04891949372506265,0.9752878653356777,0.958889532928013,0.05773808911310249,0.07188928763889268,0.958889532928013,0.9776590151500564,0.029499675774047936,0.03948284132754446,0.9776590151500564,0.978318308719911,0.028524124476851903,0.03307113757461703,0.978318308719911,0.9363245147728606,0.08095991163351124,0.10314953194226611,0.9363245147728606,-0.0,-0.0,1.0,0.0
0.9420248492734435,0.07487379882711914,0.09125574441366396,0.9420248492734435,NORMAL,0.9765089176137631,0.030599259071403227,0.045576431751541,0.9765089176137631,0.9572181513599392,0.05976515891131702,0.07188928763889268,0.9572181513599392,0.9771128254923783,0.030174978832588316,0.04160307546831759,0.9771128254923783,0.9773264580599169,0.029703886972011755,0.0372473713781468,0.9773264580599169,0.9403698390402576,0.0773022046266484,0.09859246322219681,0.9403698390402576,-0.0,-0.0,1.0,0.0
0.93764688927097,0.08090226434194643,0.10558333073882993,0.93764688927097,NORMAL,0.978902868565682,0.027761977108832863,0.04134795050362209,0.978902868565682,0.9542474067778767,0.06352882358234034,0.07112685313072095,0.9542474067778767,0.9797203411739259,0.02659156440134507,0.03715388719754712,0.9797203411739259,0.9780059889679966,0.02876014468462793,0.037861018982629634,0.9780059889679966,0.9417590789045776,0.07585326628894967,0.09663891053926077,0.9417590789045776,-0.0,-0.0,1.0,0.0
0.9355899923435647,0.08319414386411396,0.11306463770929596,0.9355899923435647,NORMAL,0.9798947192256761,0.026578248891286578,0.03951073916281568,0.9798947192256761,0.9489635658649354,0.07043175027218364,0.07630669498184785,0.9489635658649354,0.9802665308316039,0.02591237262479068,0.03711222172695913,0.9802665308316039,0.9792270412460818,0.027140117655288728,0.03894155175944236,0.9792270412460818,0.9404523000655429,0.07724482706390555,0.09818855417224095,0.9404523000655429,-0.0,-0.0,1.0,0.0
0.9378009207659604,0.08136457072958687,0.10954731714849844,0.9378009207659604,NORMAL,0.9798947192256761,0.02657824889128586,0.034909811307864004,0.9798947192256761,0.9489635658649354,0.07043175027218364,0.07630669498184785,0.9489635658649354,0.9818736454164333,0.023502140289628708,0.032136806786329186,0.9818736454164333,0.9782351905860877,0.028322432685439894,0.041209378865076834,0.9782351905860877,0.9411318309736226,0.07637260661137729,0.09547669492852229,0.9411318309736226,-0.0,-0.0,1.0,0.0
0.9378009207659604,0.08136457072958687,0.11075164593308257,0.9378009207659604,NORMAL,0.978902868565682,0.027761977108832502,0.03674702264867041,0.978902868565682,0.9489635658649354,0.07043175027218364,0.07630669498184785,0.9489635658649354,0.9831052240072606,0.02186155493078983,0.03149118985798308,0.9831052240072606,0.9792270412460818,0.027140117655288728,0.03795892470878733,0.9792270412460818,0.9411318309736226,0.07637260661137729,0.09776685896639514,0.9411318309736226,-0.0,-0.0,1.0,0.0
0.9327864683311725,0.0878440731502057,0.11022048093573164,0.9327864683311725,NORMAL,0.9789028685656818,0.027761977108832495,0.03900285190080897,0.9789028685656818,0.9489635658649354,0.07043175027218364,0.07630669498184785,0.9489635658649354,0.9821048229105422,0.023058873052853614,0.03429390394729196,0.9821048229105422,0.9770921413133394,0.03019806896190823,0.046601918796070264,0.9770921413133394,0.9428032125416965,0.07441257087612953,0.09159667438187531,0.9428032125416965,-0.0,-0.0,1.0,0.0
0.932449414306659,0.08812536275005892,0.11120697426725147,0.932449414306659,NORMAL,0.9794443899356874,0.02708684650502808,0.0367747722582768,0.9794443899356874,0.9489635658649354,0.07043175027218364,0.07630669498184785,0.9489635658649354,0.9838340224375179,0.02113513937715648,0.031304170042920645,0.9838340224375179,0.9761002906533452,0.03137457950970158,0.04847375383772927,0.9761002906533452,0.9438252203333424,0.07352214508714736,0.09486263828414457,0.9438252203333424,-0.0,-0.0,1.0,0.0
0.9243431758087063,0.10157099606270611,0.1256457284084945,0.9243431758087063,NORMAL,0.9794443899356874,0.02708684650502844,0.03634415649344872,0.9794443899356874,0.9493006198894488,0.07013807794411606,0.07782167396162831,0.9493006198894488,0.9843802120951962,0.020449943966508795,0.029323998612312798,0.9843802120951962,0.9721078460102033,0.037452104913517886,0.060748126541595775,0.9721078460102033,0.9438252203333423,0.07352214508714734,0.09865810677613242,0.9438252203333423,-0.0,-0.0,1.0,0.0
0.9259365543714432,0.09944492485912204,0.12323191901307386,0.9259365543714432,NORMAL,0.9802802345850076,0.026180370943594575,0.03369672890454866,0.9802802345850076,0.9506779859087745,0.06866811504084917,0.08057271496900476,0.9506779859087745,0.9810438979833909,0.024790038849645916,0.03589684684809157,0.9810438979833909,0.9721078460102033,0.037452104913517886,0.06002331112103587,0.9721078460102033,0.9398327756902004,0.07921095381557985,0.10385294759837733,0.9398327756902004,-0.0,-0.0,1.0,0.0
0.9274088914530776,0.09815571095590607,0.1256598132361373,0.9274088914530776,NORMAL,0.9802802345850076,0.026180370943594575,0.03369672890454866,0.9802802345850076,0.9528128858415169,0.06578265416333959,0.081434073083378,0.9528128858415169,0.9803585090502416,0.025744036573061846,0.03644214188197017,0.9803585090502416,0.9714283151021236,0.03838383397111387,0.06247115398977914,0.9714283151021236,0.9374388247382816,0.0817981260777827,0.10787742864348514,0.9374388247382816,-0.0,-0.0,1.0,0.0
0.9277459454775911,0.09787993202796896,0.1257934800863024,0.9277459454775911,NORMAL,0.9812720852450019,0.024993299509410215,0.03242698923215668,0.9812720852450019,0.9534924167495965,0.06488934644864011,0.08019139293679904,0.9534924167495965,0.9791269304594142,0.02737500179805711,0.041729240673150425,0.9791269304594142,0.9697569335340497,0.04047337383067053,0.06456309295239662,0.9697569335340497,0.9364469740782874,0.08286970475044486,0.11012979536653214,0.9364469740782874,-0.0,-0.0,1.0,0.0
0.931738390120733,0.09235300819001467,0.11526675607533722,0.931738390120733,NORMAL,0.9805925543369219,0.025942937491436183,0.03321498139539257,0.9805925543369219,0.9534924167495965,0.06488934644864011,0.08615200486002635,0.9534924167495965,0.9786727190203741,0.02788471698527539,0.04093638470690538,0.9786727190203741,0.9697569335340497,0.04047337383067053,0.06246597164824944,0.9697569335340497,0.9364469740782874,0.08286970475044486,0.10432360482161263,0.9364469740782874,-0.0,-0.0,1.0,0.0
0.9357308347638751,0.08677510949901415,0.11238120389016368,0.9357308347638751,NORMAL,0.9812720852450019,0.024993299509409858,0.03325359706096022,0.9812720852450019,0.9564551945874697,0.061758921578450234,0.08572163921889973,0.9564551945874697,0.9786727190203741,0.02788471698527539,0.041862909391708614,0.9786727190203741,0.9697569335340497,0.04047337383067053,0.06246597164824944,0.9697569335340497,0.9364469740782874,0.08286970475044486,0.10432360482161263,0.9364469740782874,-0.0,-0.0,1.0,0.0
0.9353937807393615,0.08705787247115099,0.1142017988096477,0.9353937807393615,NORMAL,0.9829434668130755,0.022850978219907905,0.029986694733878612,0.9829434668130755,0.9564551945874697,0.061758921578450234,0.08572163921889973,0.9564551945874697,0.9791269304594142,0.02737500179805711,0.041729240673150425,0.9791269304594142,0.9650419195070626,0.04716329522223449,0.07649323362843119,0.9650419195070626,0.9364469740782874,0.08286970475044486,0.10432360482161263,0.9364469740782874,-0.0,-0.0,1.0,0.0
0.9310479523842236,0.09163521645018109,0.11702789300300581,0.9310479523842236,NORMAL,0.9829434668130755,0.022850978219908266,0.03006701113144879,0.9829434668130755,0.9555413469328127,0.06313240392209132,0.09084688497572356,0.9555413469328127,0.9800486561110944,0.025923625790074567,0.04023483003418916,0.9800486561110944,0.9629850225796573,0.04960442941092952,0.08051885882018542,0.9629850225796573,0.9364469740782874,0.08286970475044486,0.10432360482161263,0.9364469740782874,-0.0,-0.0,1.0,0.0
0.930662437024892,0.09198493968841777,0.11951883075934533,0.930662437024892,NORMAL,0.9829434668130755,0.022850978219908627,0.029709006940338487,0.9829434668130755,0.9564551945874697,0.061758921578450934,0.09521671995884101,0.9564551945874697,0.9816557706959238,0.02351396560230968,0.0359062357456926,0.9816557706959238,0.9646994426234966,0.04777397380704768,0.07602183397669005,0.9646994426234966,0.9334762294962251,0.08646999800142541,0.11374900784478623,0.9334762294962251,-0.0,-0.0,1.0,0.0
0.9324230361572992,0.09064020976327655,0.1187585787023629,0.9324230361572992,NORMAL,0.9822639359049958,0.02380377478807913,0.02995636471101099,0.9822639359049958,0.954861816024733,0.06402908065931892,0.09640220753266643,0.954861816024733,0.9795024664534163,0.02660265383285228,0.03897299504179375,0.9795024664534163,0.9617286980414341,0.051606964445740776,0.08146281590916399,0.9617286980414341,0.9338132835207384,0.0861877309416754,0.11215729961064629,0.9338132835207384,-0.0,-0.0,1.0,0.0
0.9328085515166307,0.09028912521663067,0.11622951318213588,0.9328085515166307,NORMAL,0.9817224145349901,0.024482746057037284,0.0316956735017918,0.9817224145349901,0.9544763006654015,0.06440081550170682,0.09538034313080053,0.9544763006654015,0.9785807408017362,0.028052554044168038,0.042060556663760636,0.9785807408017362,0.9617286980414341,0.051606964445740776,0.08188117348824675,0.9617286980414341,0.9334762294962249,0.08646999800142538,0.108420086506426,0.9334762294962249,-0.0,-0.0,1.0,0.0
0.9341859175359564,0.08887798200317522,0.11579833587865783,0.9341859175359564,NORMAL,0.983194751616625,0.02298506110328689,0.03297295652813983,0.983194751616625,0.9463700621674489,0.07840428097794501,0.1242703423478518,0.9463700621674489,0.9759732251201887,0.03162773126430754,0.046158482132080805,0.9759732251201887,0.9570136840144471,0.058183368233318655,0.0924124346931675,0.9570136840144471,0.9334762294962249,0.08646999800142538,0.108420086506426,0.9334762294962249,-0.0,-0.0,1.0,0.0
0.9345229715604697,0.08859632177606104,0.11447399033852816,0.9345229715604697,NORMAL,0.9843676502904584,0.021748553213225552,0.033229038160866795,0.9843676502904584,0.9458285407974432,0.07902620717423553,0.12505859971230654,0.9458285407974432,0.9763620638877902,0.031232191326786514,0.04597589635063697,0.9763620638877902,0.9537058854078712,0.06224933780088625,0.1002874031645952,0.9537058854078712,0.9322551772181397,0.0879333912340293,0.10504361241423432,0.9322551772181397,-0.0,-0.0,1.0,0.0
0.9356736798468409,0.08773047154728668,0.11390990064050142,0.9356736798468409,NORMAL,0.9838261289204527,0.022430166224031507,0.03524414859014475,0.9838261289204527,0.944607488519358,0.08052157595357756,0.12767290271849557,0.944607488519358,0.9753616627910721,0.03241138089288281,0.04722852221907205,0.9753616627910721,0.9552992639706082,0.059979207508635966,0.10079928885222969,0.9552992639706082,0.9322551772181397,0.0879333912340293,0.10435981555049934,0.9322551772181397,-0.0,-0.0,1.0,0.0
0.936509524496161,0.08692075813420107,0.10857962296186392,0.936509524496161,NORMAL,0.9838261289204527,0.022430166224031507,0.03524414859014475,0.9838261289204527,0.9424725885866156,0.08334626827793531,0.13116761836866364,0.9424725885866156,0.9746762738579228,0.033354292355076566,0.05156948036732896,0.9746762738579228,0.9570136840144471,0.058183368233318655,0.09822173802402248,0.9570136840144471,0.9389840496967667,0.07568362245382211,0.07321876211151293,0.9389840496967667,-0.0,-0.0,1.0,0.0
0.9405019691393031,0.08128722657029773,0.09777774870259988,0.9405019691393031,NORMAL,0.9833757996304643,0.022942801857639465,0.035434829927946235,0.9833757996304643,0.9438499546059412,0.08190763419078723,0.13235526029569597,0.9438499546059412,0.9732870339936028,0.03492222116008932,0.0536726326839989,0.9732870339936028,0.9587281040582862,0.056380709065812315,0.09453023090318022,0.9587281040582862,0.9425261650499202,0.0704532970545334,0.07025721704815623,0.9425261650499202,-0.0,-0.0,1.0,0.0
