AccX_entropy,AccX_complexity,AccX_fisher,AccX_shannon,Class,AccY_entropy,AccY_complexity,AccY_fisher,AccY_shannon,AccZ_entropy,AccZ_complexity,AccZ_fisher,AccZ_shannon,GyroX_entropy,GyroX_complexity,GyroX_fisher,GyroX_shannon,GyroY_entropy,GyroY_complexity,GyroY_fisher,GyroY_shannon,GyroZ_entropy,GyroZ_complexity,GyroZ_fisher,GyroZ_shannon
0.9723322748514273,0.03654351848241298,0.03184302094300421,0.9723322748514273,Sudden-Left-Turn,0.9576579060496423,0.05127123120224862,0.028459985571614093,0.9576579060496423,0.9805234769084232,0.025770940422935682,0.02450024256932674,0.9805234769084232,0.9743667373824121,0.03383245598151237,0.040817084036636794,0.9743667373824121,0.9828803569692841,0.02232528416963644,0.015287004344801656,0.9828803569692841,0.9236516234469415,0.09417284027346771,0.06830049729067342,0.9236516234469415
0.9721351309357751,0.03674896904872235,0.03164726207125326,0.9721351309357751,Sudden-Left-Turn,0.9576579060496421,0.05127123120224896,0.028454837947439634,0.9576579060496421,0.9795427735604237,0.02714100023786848,0.025988957035149324,0.9795427735604237,0.9746759536534036,0.03350115833660722,0.03985383306280813,0.9746759536534036,0.9836953145511639,0.02143227756879339,0.015603099824319667,0.9836953145511639,0.9251126572557969,0.09234279299355523,0.06793132001043242,0.9251126572557969
0.9720465538680441,0.03683536029684186,0.03154724907631938,0.9720465538680441,Sudden-Left-Turn,0.9568327936299602,0.052623616730564864,0.030501966964516198,0.9568327936299602,0.9792889201641173,0.027451005332072745,0.02582893555550108,0.9792889201641173,0.9744620539969112,0.03373514543460556,0.041123170965770915,0.9744620539969112,0.9835739382673475,0.021577631567362553,0.01605804895639428,0.9835739382673475,0.92534428904873,0.09210544234737521,0.0690752743438014,0.92534428904873
0.9720465538680441,0.03683536029684186,0.03154724907631938,0.9720465538680441,Sudden-Left-Turn,0.9568327936299602,0.052623616730564864,0.032088064025038346,0.9568327936299602,0.9781617476291559,0.029123209315487734,0.027406668098544355,0.9781617476291559,0.9754375560540275,0.032489761465081715,0.039017074130437375,0.9754375560540275,0.9834627012675828,0.021704583281629414,0.015828719448680983,0.9834627012675828,0.9254772782974388,0.09195804029190735,0.06955385695605612,0.9254772782974388
0.9724430424967622,0.036419983330468725,0.032374664442542646,0.9724430424967622,Sudden-Left-Turn,0.9568327936299602,0.052623616730564864,0.03263363381004496,0.9568327936299602,0.9789201365175407,0.028106868326889852,0.026659713542208523,0.9789201365175407,0.9738473449946553,0.0348981429858976,0.0422033305114539,0.9738473449946553,0.9833291485051087,0.0218726759530231,0.016915684812059913,0.9833291485051087,0.9278285635648592,0.08911960485519459,0.06577901472901937,0.9278285635648592
0.9737726904085228,0.03433029106265443,0.029834248524972882,0.9737726904085228,Sudden-Left-Turn,0.9547697701603012,0.05541900405486782,0.0334912420584456,0.9547697701603012,0.9792888910337978,0.027731151969578094,0.02552343372683538,0.9792888910337978,0.9739808977571296,0.03473351480548132,0.0431561262615334,0.9739808977571296,0.9833291485051087,0.021872675953022377,0.017444651432702546,0.9833291485051087,0.9276621698059221,0.08932772371017862,0.06569986277638505,0.9276621698059221
0.9748389908578948,0.032991829153391876,0.028162549906067775,0.9748389908578948,Sudden-Left-Turn,0.9533087363514458,0.057373526654009396,0.03484696656482718,0.9533087363514458,0.9807499248426532,0.025674495165265737,0.02422398295035832,0.9807499248426532,0.9742964469714548,0.03431043665425271,0.04267537628939406,0.9742964469714548,0.9831806981080208,0.022069596064629694,0.016628084840734504,0.9831806981080208,0.9260292059368531,0.09186216510509258,0.06722377128074727,0.9260292059368531
0.9758103768725759,0.03174786204813057,0.026564676382390885,0.9758103768725759,Sudden-Left-Turn,0.9526940618047387,0.058074054016813544,0.03669722570167634,0.9526940618047387,0.9819048023597563,0.024228050110094688,0.022131267083988992,0.9819048023597563,0.9739808977571296,0.03473351480548132,0.042174020655219406,0.9739808977571296,0.9831806981080208,0.022069596064629694,0.016628084840734504,0.9831806981080208,0.9249346861615226,0.09267138232670719,0.06656930568168751,0.9249346861615226
0.9760777102071355,0.03130071024113982,0.027440213660867865,0.9760777102071355,Sudden-Left-Turn,0.9524275367694427,0.058323143671236706,0.03497717163311791,0.9524275367694427,0.9832636066876508,0.022272115835446377,0.02014177120212951,0.9832636066876508,0.9734993437219712,0.035229106763387634,0.042645122597793496,0.9734993437219712,0.9831806981080208,0.022069596064629694,0.016628084840734504,0.9831806981080208,0.9249346861615226,0.09267138232670719,0.06656930568168751,0.9249346861615226
0.9755096390277879,0.032032189404757466,0.027146060562627423,0.9755096390277879,Sudden-Left-Turn,0.9524275367694427,0.058323143671236706,0.03497717163311791,0.9524275367694427,0.9829297454137566,0.02265514091792876,0.020567613960309202,0.9829297454137566,0.9747039606974855,0.03386801003014067,0.04167726668678454,0.9747039606974855,0.9828345692289242,0.022410292468328676,0.01689989590653137,0.9828345692289242,0.9249346861615226,0.09267138232670719,0.06656930568168751,0.9249346861615226
0.9762680279161726,0.031020985990952835,0.027147210241326155,0.9762680279161726,Sudden-Left-Turn,0.9525105703023168,0.058248986590499374,0.03543903692337054,0.9525105703023168,0.9833769524455066,0.022057379315586996,0.018732452696001482,0.9833769524455066,0.975385365516891,0.03315752771607814,0.04043548444461784,0.975385365516891,0.9820501913118157,0.023392000281001506,0.016993104771778254,0.9820501913118157,0.9249346861615226,0.09267138232670719,0.06656930568168751,0.9249346861615226
0.9753868283341697,0.03201980654524828,0.02883292405172978,0.9753868283341697,Sudden-Left-Turn,0.9521538588343426,0.058735957754902604,0.03669991232102738,0.9521538588343426,0.9843576557935061,0.020676680099008752,0.01699229297199393,0.9843576557935061,0.9757515315629466,0.032725054260862994,0.03936601212629503,0.9757515315629466,0.9815686372766574,0.023897545007963716,0.017105648661104856,0.9815686372766574,0.9249346861615226,0.09267138232670685,0.06644979508167165,0.9249346861615226
0.9753868283341697,0.032019806545248636,0.02951486813740618,0.9753868283341697,Sudden-Left-Turn,0.9526333809959348,0.058264652259315354,0.03720418622636353,0.9526333809959348,0.9843576557935061,0.020676680099008752,0.01699229297199393,0.9843576557935061,0.9757515315629466,0.032725054260862994,0.03936601212629503,0.9757515315629466,0.9805837784059969,0.02527418965851599,0.018098701910191927,0.9805837784059969,0.9258233342684742,0.09188983111102964,0.06635898524937134,0.9258233342684742
0.9746284394457849,0.03302927636825361,0.030754562182989578,0.9746284394457849,Sudden-Left-Turn,0.9533591462550081,0.05773911807443715,0.03650351462102517,0.9533591462550081,0.9843576557935061,0.020676680099008752,0.01699229297199393,0.9843576557935061,0.9757515315629466,0.032725054260862994,0.03936601212629503,0.9757515315629466,0.9805837784059969,0.02527418965851599,0.01738245021851295,0.9805837784059969,0.9258233342684742,0.09188983111102964,0.06635898524937134,0.9258233342684742
0.9742717279778107,0.033537791644756995,0.03099836505168729,0.9742717279778107,Sudden-Left-Turn,0.9533591462550081,0.05773911807443715,0.03650351462102517,0.9533591462550081,0.9843576557935061,0.02067668009900839,0.017696962113511613,0.9843576557935061,0.9746807128913311,0.03406794619362273,0.04163050979182561,0.9746807128913311,0.9819483403793482,0.02331771232820993,0.01703034403548044,0.9819483403793482,0.9259469500742786,0.09180748589775377,0.06744565159830605,0.9259469500742786
0.974484725104107,0.03330422981447384,0.03061356733974686,0.974484725104107,Sudden-Left-Turn,0.9538487940491824,0.056976395838662965,0.03648353207608025,0.9538487940491824,0.9837895846141583,0.02142080688505876,0.018534868154012025,0.9837895846141583,0.9745593366075147,0.03421034579507939,0.04248541728434177,0.9745593366075147,0.9825885664961557,0.022435584700020047,0.01594208844943641,0.9825885664961557,0.9259469500742787,0.09180748589775377,0.06648421689366665,0.9259469500742787
