AccX_entropy,AccX_complexity,AccX_fisher,AccX_shannon,Class,AccY_entropy,AccY_complexity,AccY_fisher,AccY_shannon,AccZ_entropy,AccZ_complexity,AccZ_fisher,AccZ_shannon,GyroX_entropy,GyroX_complexity,GyroX_fisher,GyroX_shannon,GyroY_entropy,GyroY_complexity,GyroY_fisher,GyroY_shannon,GyroZ_entropy,GyroZ_complexity,GyroZ_fisher,GyroZ_shannon
0.919236506074761,0.11461342426017368,0.09890264267937623,0.919236506074761,Sudden-Left-Turn,0.9004118690033348,0.13081594327923612,0.17631294381059665,0.9004118690033348,0.909806772954261,0.12382466041154526,0.17690450971008592,0.909806772954261,0.928570797931649,0.09866833158586176,0.14703805228105485,0.928570797931649,0.935405160722898,0.0893572345949028,0.11591411984371751,0.935405160722898,0.9114236124678226,0.11818622157353088,0.1227752680196435,0.9114236124678226
0.919236506074761,0.11461342426017368,0.09890264267937623,0.919236506074761,Sudden-Left-Turn,0.8922168510516223,0.138070645378381,0.18197056967784833,0.8922168510516223,0.909806772954261,0.12382466041154526,0.18417141431312267,0.909806772954261,0.928570797931649,0.09866833158586176,0.14397425093723681,0.928570797931649,0.935405160722898,0.08935723459490247,0.11820083316105316,0.935405160722898,0.9081529933127312,0.12102163507563025,0.11763066234054398,0.9081529933127312
0.9211122986290572,0.11281072476554449,0.10077120517796549,0.9211122986290572,Sudden-Left-Turn,0.8797997815120777,0.15565471674340275,0.2290260566042381,0.8797997815120777,0.9222238424938054,0.1050684456417185,0.14269201940771153,0.9222238424938054,0.9223016997882865,0.1052853962909573,0.15773326401080298,0.9223016997882865,0.9382936555332154,0.08565637812015842,0.12127854378612254,0.9382936555332154,0.9114236124678227,0.11818622157353091,0.12098330634780123,0.9114236124678227
0.9335293681686018,0.09363464490821832,0.08259754930318924,0.9335293681686018,Sudden-Left-Turn,0.8765291623569863,0.15822209486341993,0.24426022331323116,0.8765291623569863,0.909806772954261,0.12382466041154491,0.18662214519597314,0.909806772954261,0.9203924109383779,0.10711869513178432,0.16168792343970423,0.9203924109383779,0.9426758185530549,0.08178088386635682,0.12078709981848704,0.9426758185530549,0.9146942316229139,0.11532733041115228,0.12612791202690077,0.9146942316229139
0.9316535756143055,0.09550638583257216,0.08967866654569254,0.9316535756143055,Sudden-Left-Turn,0.8809113253768261,0.15501771343635629,0.23538709162399463,0.8809113253768261,0.909806772954261,0.12382466041154526,0.1967809730635458,0.909806772954261,0.9126029719388946,0.12076335924531655,0.1895536008024733,0.9126029719388946,0.9426758185530549,0.08178088386635544,0.12229212504001169,0.9426758185530549,0.9271113011624584,0.09633837609873774,0.11266603504481373,0.9271113011624584
0.9316535756143055,0.09550638583257216,0.08967866654569254,0.9316535756143055,Sudden-Left-Turn,0.8809113253768261,0.15501771343635692,0.23237704118094535,0.8809113253768261,0.9112015995550562,0.12275869958644496,0.1919893856218127,0.9112015995550562,0.9126029719388946,0.12076335924531655,0.19127460646635389,0.9126029719388946,0.9426758185530549,0.08178088386635682,0.13017791000112006,0.9426758185530549,0.9165700241772101,0.11353729933935529,0.1542050753599092,0.9165700241772101
0.9330484022151008,0.09436346795399088,0.08797564365646564,0.9330484022151008,Sudden-Left-Turn,0.8670994292364865,0.17300623214888014,0.23860599366218302,0.8670994292364865,0.909806772954261,0.12382466041154526,0.18874684092181876,0.909806772954261,0.9111832377202282,0.12183964735176009,0.18961034623355802,0.9111832377202282,0.9397873237427375,0.08551341421866264,0.14214567762926422,0.9397873237427375,0.9118057368125966,0.11882766440390989,0.16040004773895947,0.9118057368125966
0.9330484022151008,0.09436346795399088,0.08327478063135822,0.9330484022151008,Sudden-Left-Turn,0.8521759892313985,0.1909027571797172,0.2938036141874808,0.8521759892313985,0.9159658869196697,0.11749319617057793,0.17965908627339647,0.9159658869196697,0.9141233127950154,0.11831967703422828,0.1988109547479641,0.9141233127950154,0.943057942897829,0.082426213775728,0.14331275740897,0.943057942897829,0.9118057368125966,0.11882766440390989,0.16040004773895947,0.9118057368125966
0.9301599074047834,0.0980136559376077,0.0862142697971414,0.9301599074047834,Sudden-Left-Turn,0.8521759892313986,0.19090275717971722,0.2785464678556936,0.8521759892313986,0.909806772954261,0.12382466041154526,0.1967809730635458,0.909806772954261,0.9141233127950154,0.11831967703422828,0.20781126135387323,0.9141233127950154,0.9478222302624426,0.07672981897488579,0.1411888518293737,0.9478222302624426,0.9118057368125966,0.11882766440390989,0.16040004773895947,0.9118057368125966
0.9301599074047834,0.09801365593760736,0.08151340677203399,0.9301599074047834,Sudden-Left-Turn,0.854682359696942,0.18947748978391568,0.2832921649104253,0.854682359696942,0.9069182781439437,0.12727534567556162,0.21038274701916487,0.9069182781439437,0.916674439876015,0.11650561875179069,0.2153628073004154,0.916674439876015,0.9478222302624426,0.07672981897488579,0.1411888518293737,0.9478222302624426,0.9138416407989003,0.11759607586651953,0.16005665320659687,0.9138416407989003
