AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Class
0.226806640625,-0.13232421875,-1.010498046875,-0.4961832061068702,2.511450381679389,0.7022900763358778,Sudden-Left-Turn
0.331298828125,-0.145751953125,-0.998291015625,-1.519083969465649,2.83206106870229,-1.244274809160305,Sudden-Left-Turn
0.431396484375,-0.209716796875,-1.004150390625,0.6793893129770993,3.206106870229008,-0.2290076335877863,Sudden-Left-Turn
0.3701171875,-0.06201171875,-0.901123046875,0.0534351145038167,9.244274809160306,2.893129770992366,Sudden-Left-Turn
0.364990234375,-0.13232421875,-1.001220703125,-0.6641221374045801,8.030534351145038,0.9618320610687024,Sudden-Left-Turn
0.19091796875,-0.080810546875,-0.89111328125,3.66412213740458,1.137404580152672,-0.816793893129771,Sudden-Left-Turn
0.00146484375,-0.173828125,-1.040283203125,-1.83206106870229,0.015267175572519,0.4503816793893129,Sudden-Left-Turn
0.26806640625,-0.111572265625,-0.996826171875,-4.389312977099237,1.305343511450382,-1.129770992366412,Sudden-Left-Turn
0.345947265625,-0.113525390625,-0.972412109375,-0.2595419847328244,2.312977099236641,0.0534351145038167,Sudden-Left-Turn
0.099853515625,0.098876953125,-0.89794921875,-2.633587786259542,3.091603053435115,4.938931297709924,Sudden-Left-Turn
0.1162109375,0.244140625,-1.12548828125,-4.16793893129771,9.412213740458014,24.27480916030534,Sudden-Left-Turn
0.176025390625,0.49560546875,-1.023681640625,-5.045801526717558,-3.297709923664122,37.9236641221374,Sudden-Left-Turn
0.15478515625,0.652099609375,-0.760498046875,-9.473282442748092,4.824427480916031,40.45801526717558,Sudden-Left-Turn
0.372802734375,0.000244140625,-0.943359375,-0.7709923664122137,8.954198473282442,13.42748091603053,Sudden-Left-Turn
0.19384765625,-0.08642578125,-0.98583984375,-0.3587786259541985,4.16793893129771,1.137404580152672,Sudden-Left-Turn
0.324462890625,-0.19287109375,-0.878662109375,4.251908396946565,0.0839694656488549,0.7404580152671756,Sudden-Left-Turn
0.326904296875,-0.169189453125,-0.94775390625,-0.6564885496183206,3.427480916030534,-0.8778625954198473,Sudden-Left-Turn
0.3974609375,-0.103515625,-0.98095703125,-2.053435114503817,2.458015267175572,1.251908396946565,Sudden-Left-Turn
0.37060546875,-0.1787109375,-0.954833984375,0.3053435114503817,-1.129770992366412,0.5648854961832062,Sudden-Left-Turn
0.184814453125,-0.13818359375,-1.025146484375,0.3282442748091603,0.0229007633587786,-0.6870229007633588,Sudden-Left-Turn
0.228271484375,-0.26904296875,-1.095458984375,0.3053435114503817,3.770992366412214,1.007633587786259,Sudden-Left-Turn
0.392333984375,-0.198486328125,-0.9794921875,-1.374045801526718,7.412213740458015,-3.351145038167939,Sudden-Left-Turn
0.32861328125,-0.096435546875,-0.835205078125,-3.412213740458015,6.610687022900763,0.6793893129770993,Sudden-Left-Turn
0.246826171875,0.090576171875,-0.83740234375,-7.045801526717558,1.129770992366412,6.709923664122138,Sudden-Left-Turn
0.2783203125,0.3720703125,-1.125,-5.312977099236641,11.58778625954199,32.11450381679389,Sudden-Left-Turn
0.18115234375,0.498046875,-1.0078125,-10.00763358778626,9.412213740458014,41.01526717557252,Sudden-Left-Turn
0.253173828125,0.180908203125,-1.148681640625,-2.083969465648855,4.282442748091603,33.61832061068702,Sudden-Left-Turn
0.371826171875,0.0634765625,-1.029296875,0.2290076335877863,4.954198473282442,15.06870229007634,Sudden-Left-Turn
0.20361328125,-0.121826171875,-1.002685546875,-0.2748091603053435,5.763358778625954,0.4885496183206107,Sudden-Left-Turn
0.392333984375,-0.161376953125,-0.924072265625,-3.908396946564885,3.839694656488549,1.16030534351145,Sudden-Left-Turn
0.405517578125,-0.19580078125,-0.939453125,1.916030534351145,2.83206106870229,1.030534351145038,Sudden-Left-Turn
0.37109375,-0.128173828125,-1.0087890625,-1.022900763358779,4.480916030534351,0.5725190839694656,Sudden-Left-Turn
0.163818359375,-0.05859375,-0.86572265625,-0.2137404580152672,-3.320610687022901,0.4961832061068702,Sudden-Left-Turn
0.1650390625,-0.21484375,-0.952392578125,1.908396946564886,1.954198473282443,1.274809160305344,Sudden-Left-Turn
0.23486328125,-0.215576171875,-0.9443359375,1.877862595419847,1.190839694656489,-5.213740458015267,Sudden-Left-Turn
0.235595703125,-0.087890625,-1.0234375,-7.717557251908397,5.083969465648855,1.618320610687023,Sudden-Left-Turn
0.247314453125,0.500732421875,-1.021728515625,-9.84732824427481,1.931297709923664,24.27480916030534,Sudden-Left-Turn
0.187744140625,0.486572265625,-0.963134765625,-0.3129770992366412,8.664122137404581,38.95419847328245,Sudden-Left-Turn
0.111083984375,0.489990234375,-0.7939453125,-2.740458015267175,-10.35114503816794,36.47328244274809,Sudden-Left-Turn
0.3359375,0.26904296875,-0.943603515625,3.152671755725191,0.1526717557251908,18.87022900763359,Sudden-Left-Turn
0.388427734375,-0.097900390625,-1.092529296875,-2.396946564885496,14.41221374045801,14.55725190839695,Sudden-Left-Turn
0.113525390625,0.356201171875,-0.8330078125,0.1908396946564886,-0.7480916030534351,23.36641221374046,Sudden-Left-Turn
0.190673828125,-0.095947265625,-0.98095703125,-0.9770992366412212,4.427480916030534,0.7786259541984732,Sudden-Left-Turn
0.193115234375,-0.087890625,-0.991943359375,-0.7251908396946565,4.366412213740458,0.8244274809160306,Sudden-Left-Turn
0.34033203125,-0.139404296875,-0.94873046875,-0.5725190839694656,4.503816793893129,1.67175572519084,Sudden-Left-Turn
0.33740234375,-0.128662109375,-0.947265625,1.83206106870229,0.7175572519083969,1.244274809160305,Sudden-Left-Turn
0.34521484375,-0.178466796875,-0.95556640625,-3.419847328244275,5.732824427480916,2.022900763358779,Sudden-Left-Turn
0.370361328125,-0.142578125,-0.90234375,1.030534351145038,2.984732824427481,1.49618320610687,Sudden-Left-Turn
0.06396484375,-0.0751953125,-1.008056640625,-2.816793893129771,-5.67175572519084,0.6183206106870229,Sudden-Left-Turn
0.060791015625,-0.086181640625,-0.932861328125,-2.816793893129771,2.603053435114504,-1.122137404580153,Sudden-Left-Turn
0.3203125,-0.14501953125,-1.01171875,-2.793893129770992,4.519083969465649,-0.1221374045801527,Sudden-Left-Turn
0.2841796875,-0.178466796875,-0.95556640625,-1.137404580152672,5.183206106870229,-1.022900763358779,Sudden-Left-Turn
0.21484375,0.31640625,-1.040283203125,-4.259541984732825,6.351145038167939,18.6793893129771,Sudden-Left-Turn
0.154296875,0.495361328125,-1.00537109375,-6.33587786259542,4.404580152671755,36.48091603053435,Sudden-Left-Turn
0.352294921875,0.2744140625,-1.00244140625,-7.022900763358779,13.15267175572519,40.33587786259542,Sudden-Left-Turn
0.29833984375,0.156982421875,-0.818359375,-4.916030534351145,7.320610687022901,18.44274809160305,Sudden-Left-Turn
0.199951171875,-0.106201171875,-0.990234375,-1.122137404580153,3.625954198473282,0.2977099236641221,Sudden-Left-Turn
0.196044921875,-0.10205078125,-0.9921875,-0.8244274809160306,4.251908396946565,0.9083969465648856,Sudden-Left-Turn
0.31640625,-0.11962890625,-0.98095703125,-0.6641221374045801,5.641221374045801,1.16030534351145,Sudden-Left-Turn
0.355712890625,-0.132080078125,-1.002685546875,-1.778625954198473,4.969465648854962,0.916030534351145,Sudden-Left-Turn
0.32861328125,-0.193359375,-0.893798828125,1.480916030534351,3.145038167938931,-0.8778625954198473,Sudden-Left-Turn
0.43701171875,-0.128173828125,-0.92333984375,3.442748091603054,2.519083969465649,1.152671755725191,Sudden-Left-Turn
0.273681640625,-0.054443359375,-1.056640625,-5.786259541984733,4.290076335877862,1.427480916030534,Sudden-Left-Turn
0.2080078125,-0.111083984375,-0.94921875,1.847328244274809,6.854961832061068,0.9083969465648856,Sudden-Left-Turn
0.314453125,-0.150390625,-0.930908203125,0.1679389312977099,4.00763358778626,-1.557251908396946,Sudden-Left-Turn
0.29052734375,-0.09619140625,-0.91015625,0.732824427480916,2.50381679389313,-0.6641221374045801,Sudden-Left-Turn
0.27490234375,0.237548828125,-1.005859375,-4.961832061068702,6.717557251908397,13.16030534351145,Sudden-Left-Turn
0.23388671875,0.59326171875,-0.92578125,-2.236641221374046,7.106870229007634,39.41984732824427,Sudden-Left-Turn
0.244384765625,0.453857421875,-0.889892578125,-1.984732824427481,-1.435114503816794,35.51908396946565,Sudden-Left-Turn
0.44482421875,-0.1025390625,-1.32861328125,3.0,6.137404580152672,15.32824427480916,Sudden-Left-Turn
0.237060546875,-0.110595703125,-1.011474609375,1.67175572519084,4.274809160305344,0.8473282442748091,Sudden-Left-Turn
0.192626953125,-0.095458984375,-0.967529296875,-0.900763358778626,3.488549618320611,0.6870229007633588,Sudden-Left-Turn
0.392333984375,-0.181884765625,-0.907958984375,0.2213740458015267,5.198473282442748,-0.1450381679389313,Sudden-Left-Turn
0.382080078125,-0.15576171875,-1.050537109375,-2.343511450381679,3.076335877862595,-1.412213740458015,Sudden-Left-Turn
0.34130859375,-0.0771484375,-0.9580078125,0.7480916030534351,5.824427480916031,2.038167938931298,Sudden-Left-Turn
0.358154296875,-0.10205078125,-1.008544921875,-9.106870229007631,10.29770992366412,2.610687022900763,Sudden-Left-Turn
0.16552734375,-0.04736328125,-0.99755859375,-12.6412213740458,7.374045801526718,3.603053435114504,Sudden-Left-Turn
0.3603515625,-0.21923828125,-1.115966796875,-1.137404580152672,3.251908396946565,0.4274809160305343,Sudden-Left-Turn
0.20556640625,-0.149169921875,-1.03173828125,-1.66412213740458,7.068702290076335,0.2977099236641221,Sudden-Left-Turn
0.193115234375,0.084716796875,-0.912841796875,-7.473282442748092,8.534351145038167,9.732824427480915,Sudden-Left-Turn
0.2744140625,0.514892578125,-1.07275390625,-11.16030534351145,4.038167938931298,32.3969465648855,Sudden-Left-Turn
0.275390625,0.47705078125,-0.95458984375,1.145038167938931,4.541984732824427,38.11450381679389,Sudden-Left-Turn
0.20556640625,0.165771484375,-1.00927734375,-4.198473282442748,5.83206106870229,26.7175572519084,Sudden-Left-Turn
0.176025390625,-0.0048828125,-1.091552734375,-4.603053435114504,4.618320610687022,12.13740458015267,Sudden-Left-Turn
0.181640625,-0.11474609375,-0.9814453125,-0.8396946564885496,4.152671755725191,1.061068702290076,Sudden-Left-Turn
0.158203125,-0.07861328125,-0.920654296875,-0.7786259541984732,3.786259541984733,0.7099236641221374,Sudden-Left-Turn
0.331787109375,-0.16162109375,-1.033447265625,0.4427480916030535,3.122137404580153,-0.3816793893129771,Sudden-Left-Turn
0.28759765625,-0.165283203125,-0.8203125,-0.099236641221374,2.221374045801527,-1.244274809160305,Sudden-Left-Turn
0.369384765625,-0.094970703125,-0.78076171875,-4.961832061068702,5.122137404580153,-1.870229007633588,Sudden-Left-Turn
0.386962890625,-0.159423828125,-0.936767578125,2.099236641221374,4.931297709923665,1.824427480916031,Sudden-Left-Turn
0.230712890625,-0.075927734375,-1.091064453125,-3.0,9.16030534351145,0.7786259541984732,Sudden-Left-Turn
0.37158203125,-0.291015625,-1.060791015625,1.519083969465649,7.389312977099237,-1.32824427480916,Sudden-Left-Turn
0.307373046875,-0.062744140625,-0.888671875,-5.511450381679389,2.969465648854962,1.740458015267176,Sudden-Left-Turn
0.243896484375,0.09765625,-1.114013671875,-9.099236641221374,4.274809160305344,9.732824427480915,Sudden-Left-Turn
0.13427734375,0.461181640625,-1.1796875,-6.206106870229007,6.022900763358779,39.78625954198473,Sudden-Left-Turn
0.440185546875,0.446044921875,-1.252685546875,-0.6030534351145038,8.19083969465649,42.9236641221374,Sudden-Left-Turn
0.27685546875,-0.098388671875,-0.66162109375,-0.6641221374045801,-3.801526717557252,12.75572519083969,Sudden-Left-Turn
0.160400390625,0.008544921875,-0.711669921875,-1.129770992366412,2.992366412213741,3.648854961832061,Sudden-Left-Turn
0.171875,-0.097412109375,-1.00048828125,-0.3129770992366412,4.473282442748092,1.045801526717557,Sudden-Left-Turn
0.393798828125,-0.18603515625,-0.926513671875,1.732824427480916,5.068702290076335,-0.1374045801526718,Sudden-Left-Turn
0.411376953125,-0.098388671875,-0.93310546875,0.0229007633587786,5.068702290076335,1.007633587786259,Sudden-Left-Turn
0.40576171875,-0.14306640625,-0.85498046875,-2.068702290076336,5.648854961832061,2.374045801526718,Sudden-Left-Turn
